Document_No,Dominant_Topic,media,political elite,other,public
7025,3.0,0,0,0,1
7027,3.0,0,0,0,1
7028,1.0,0,0,0,1
7030,3.0,0,0,0,1
7031,3.0,0,0,0,1
7032,3.0,0,0,0,1
7033,3.0,0,0,0,1
7034,3.0,0,0,0,1
7036,4.0,0,0,0,1
7038,3.0,0,0,0,1
7041,3.0,0,0,0,1
7042,1.0,0,0,0,1
7043,3.0,0,0,0,1
7044,3.0,0,0,0,1
8710,4.0,0,0,0,1
7045,3.0,0,0,0,1
7046,3.0,0,0,0,1
7047,3.0,0,0,0,1
7048,3.0,0,0,0,1
7050,3.0,0,0,0,1
7051,0.0,0,0,0,1
7053,3.0,0,0,0,1
7055,3.0,0,0,0,1
7056,0.0,0,0,0,1
7057,3.0,0,0,0,1
7058,3.0,0,0,0,1
7059,3.0,0,0,0,1
7060,3.0,0,0,0,1
7062,3.0,0,0,0,1
7063,0.0,0,0,0,1
7064,3.0,0,0,0,1
7065,3.0,0,0,0,1
9433,2.0,0,0,0,1
11633,2.0,0,0,0,1
7066,3.0,0,0,0,1
10614,3.0,0,0,0,1
7068,2.0,0,0,0,1
7069,3.0,0,0,0,1
7070,3.0,0,0,0,1
7071,3.0,0,0,0,1
7075,3.0,0,0,0,1
7076,3.0,0,0,0,1
7077,3.0,0,0,0,1
7528,0.0,0,0,0,1
7078,3.0,0,0,0,1
7079,3.0,0,0,0,1
7080,3.0,0,0,0,1
7081,3.0,0,0,0,1
7082,3.0,0,0,0,1
7102,3.0,0,0,0,1
7083,3.0,0,0,0,1
7084,3.0,0,0,0,1
7085,0.0,0,0,0,1
7086,3.0,0,0,0,1
7088,3.0,0,0,0,1
7089,3.0,0,0,0,1
7090,3.0,0,0,0,1
7093,3.0,0,0,0,1
7094,0.0,0,0,0,1
7096,1.0,0,0,0,1
7097,3.0,0,0,0,1
7098,0.0,0,0,0,1
7099,3.0,0,0,0,1
7101,3.0,0,0,0,1
11759,2.0,0,0,0,1
12310,2.0,0,0,0,1
12316,2.0,0,0,0,1
7103,3.0,0,0,0,1
7104,3.0,0,0,0,1
7105,0.0,0,0,0,1
7106,3.0,0,0,0,1
8735,4.0,0,0,0,1
7108,3.0,0,0,0,1
7109,3.0,0,0,0,1
9026,0.0,0,0,0,1
9039,0.0,0,0,0,1
7110,0.0,0,0,0,1
7482,0.0,0,0,0,1
12294,2.0,0,0,0,1
7112,3.0,0,0,0,1
7113,3.0,0,0,0,1
7115,0.0,0,0,0,1
7116,3.0,0,0,0,1
7117,2.0,0,0,0,1
7119,3.0,0,0,0,1
7120,3.0,0,0,0,1
7121,0.0,0,0,0,1
7122,3.0,0,0,0,1
7123,3.0,0,0,0,1
7124,1.0,0,0,0,1
9746,3.0,0,0,0,1
7126,3.0,0,0,0,1
7127,3.0,0,0,0,1
7128,3.0,0,0,0,1
7129,3.0,0,0,0,1
7131,4.0,0,0,0,1
7133,3.0,0,0,0,1
11130,3.0,0,0,0,1
7134,2.0,0,0,0,1
7135,3.0,0,0,0,1
7136,3.0,0,0,0,1
9359,4.0,0,0,0,1
7137,0.0,0,0,0,1
7138,3.0,0,0,0,1
7139,3.0,0,0,0,1
7140,2.0,0,0,0,1
7144,0.0,0,0,0,1
7146,3.0,0,0,0,1
7147,3.0,0,0,0,1
7148,3.0,0,0,0,1
7149,3.0,0,0,0,1
7151,3.0,0,0,0,1
7153,3.0,0,0,0,1
7154,3.0,0,0,0,1
7155,4.0,0,0,0,1
7156,2.0,0,0,0,1
7158,3.0,0,0,0,1
7159,3.0,0,0,0,1
7162,3.0,0,0,0,1
7166,0.0,0,0,0,1
7443,3.0,0,0,0,1
7167,3.0,0,0,0,1
7605,3.0,0,0,0,1
10129,1.0,0,0,0,1
7168,3.0,0,0,0,1
7169,3.0,0,0,0,1
7171,3.0,0,0,0,1
7172,3.0,0,0,0,1
7173,4.0,0,0,0,1
7175,3.0,0,0,0,1
7176,3.0,0,0,0,1
7177,3.0,0,0,0,1
7178,3.0,0,0,0,1
7180,3.0,0,0,0,1
7181,3.0,0,0,0,1
7182,3.0,0,0,0,1
7183,3.0,0,0,0,1
7184,3.0,0,0,0,1
8119,0.0,0,0,0,1
7185,4.0,0,0,0,1
7186,0.0,0,0,0,1
7188,3.0,0,0,0,1
7189,3.0,0,0,0,1
7190,3.0,0,0,0,1
7191,1.0,0,0,0,1
7194,1.0,0,0,0,1
7195,2.0,0,0,0,1
7196,3.0,0,0,0,1
10434,2.0,0,0,0,1
7198,4.0,0,0,0,1
7199,3.0,0,0,0,1
7200,1.0,0,0,0,1
7203,3.0,0,0,0,1
7206,3.0,0,0,0,1
7207,1.0,0,0,0,1
7208,1.0,0,0,0,1
7634,3.0,0,0,0,1
7209,2.0,0,0,0,1
7210,3.0,0,0,0,1
7212,4.0,0,0,0,1
7213,2.0,0,0,0,1
7215,3.0,0,0,0,1
7216,0.0,0,0,0,1
10827,2.0,0,0,0,1
7218,0.0,0,0,0,1
7232,3.0,0,0,0,1
7219,3.0,0,0,0,1
7221,3.0,0,0,0,1
7222,3.0,0,0,0,1
7223,3.0,0,0,0,1
7224,0.0,0,0,0,1
7226,3.0,0,0,0,1
7229,3.0,0,0,0,1
7231,3.0,0,0,0,1
7233,3.0,0,0,0,1
7234,1.0,0,0,0,1
7235,3.0,0,0,0,1
7237,0.0,0,0,0,1
7238,3.0,0,0,0,1
7242,3.0,0,0,0,1
7243,4.0,0,0,0,1
7636,3.0,0,0,0,1
7641,3.0,0,0,0,1
7244,4.0,0,0,0,1
7245,0.0,0,0,0,1
7246,3.0,0,0,0,1
7247,3.0,0,0,0,1
7248,3.0,0,0,0,1
7249,3.0,0,0,0,1
7445,3.0,0,0,0,1
7488,0.0,0,0,0,1
7251,3.0,0,0,0,1
7252,0.0,0,0,0,1
7996,3.0,0,0,0,1
8004,3.0,0,0,0,1
7253,4.0,0,0,0,1
7254,4.0,0,0,0,1
7255,2.0,0,0,0,1
7256,0.0,0,0,0,1
7257,3.0,0,0,0,1
7258,4.0,0,0,0,1
7259,1.0,0,0,0,1
7261,0.0,0,0,0,1
7262,3.0,0,0,0,1
7263,4.0,0,0,0,1
7264,3.0,0,0,0,1
7266,3.0,0,0,0,1
7268,2.0,0,0,0,1
7270,3.0,0,0,0,1
7272,3.0,0,0,0,1
7273,3.0,0,0,0,1
7276,3.0,0,0,0,1
9695,2.0,0,0,0,1
9858,3.0,0,0,0,1
12802,3.0,0,0,0,1
7278,3.0,0,0,0,1
7279,1.0,0,0,0,1
7280,4.0,0,0,0,1
7282,1.0,0,0,0,1
7283,1.0,0,0,0,1
7284,1.0,0,0,0,1
7285,3.0,0,0,0,1
7288,3.0,0,0,0,1
7289,3.0,0,0,0,1
7290,3.0,0,0,0,1
7291,3.0,0,0,0,1
7292,3.0,0,0,0,1
7293,0.0,0,0,0,1
7294,0.0,0,0,0,1
7295,4.0,0,0,0,1
7296,4.0,0,0,0,1
7297,3.0,0,0,0,1
7298,3.0,0,0,0,1
7299,3.0,0,0,0,1
7300,3.0,0,0,0,1
7301,3.0,0,0,0,1
7302,0.0,0,0,0,1
7303,0.0,0,0,0,1
7304,3.0,0,0,0,1
9656,3.0,0,0,0,1
10701,2.0,0,0,0,1
7305,3.0,0,0,0,1
7306,0.0,0,0,0,1
7307,3.0,0,0,0,1
7308,0.0,0,0,0,1
7309,0.0,0,0,0,1
11878,0.0,0,0,0,1
7310,3.0,0,0,0,1
8329,1.0,0,0,0,1
7311,3.0,0,0,0,1
7312,3.0,0,0,0,1
7313,3.0,0,0,0,1
7326,4.0,0,0,0,1
7315,0.0,0,0,0,1
9848,0.0,0,0,0,1
7316,3.0,0,0,0,1
7317,3.0,0,0,0,1
9391,0.0,0,0,0,1
7318,3.0,0,0,0,1
7319,3.0,0,0,0,1
7320,3.0,0,0,0,1
7321,3.0,0,0,0,1
7322,3.0,0,0,0,1
8253,3.0,0,0,0,1
7323,4.0,0,0,0,1
7325,3.0,0,0,0,1
7327,3.0,0,0,0,1
7330,3.0,0,0,0,1
7331,1.0,0,0,0,1
7332,3.0,0,0,0,1
9898,0.0,0,0,0,1
7333,3.0,0,0,0,1
7342,3.0,0,0,0,1
7334,3.0,0,0,0,1
7335,3.0,0,0,0,1
7337,3.0,0,0,0,1
10145,3.0,0,0,0,1
7338,3.0,0,0,0,1
7339,4.0,0,0,0,1
7340,3.0,0,0,0,1
7341,3.0,0,0,0,1
7343,3.0,0,0,0,1
7344,3.0,0,0,0,1
7345,0.0,0,0,0,1
7346,1.0,0,0,0,1
7347,3.0,0,0,0,1
7348,3.0,0,0,0,1
7351,3.0,0,0,0,1
7352,3.0,0,0,0,1
7354,3.0,0,0,0,1
7355,3.0,0,0,0,1
7357,3.0,0,0,0,1
7359,3.0,0,0,0,1
10116,2.0,0,0,0,1
10602,2.0,0,0,0,1
7361,3.0,0,0,0,1
10117,2.0,0,0,0,1
10783,0.0,0,0,0,1
7362,3.0,0,0,0,1
7363,3.0,0,0,0,1
7371,2.0,0,0,0,1
7364,3.0,0,0,0,1
10134,2.0,0,0,0,1
7365,3.0,0,0,0,1
7366,3.0,0,0,0,1
7367,3.0,0,0,0,1
7368,3.0,0,0,0,1
7369,3.0,0,0,0,1
7370,1.0,0,0,0,1
7372,3.0,0,0,0,1
10537,2.0,0,0,0,1
7373,3.0,0,0,0,1
7375,0.0,0,0,0,1
7377,3.0,0,0,0,1
7378,3.0,0,0,0,1
7379,3.0,0,0,0,1
7380,3.0,0,0,0,1
7381,3.0,0,0,0,1
7382,3.0,0,0,0,1
7383,4.0,0,0,0,1
7385,3.0,0,0,0,1
10835,1.0,0,0,0,1
7386,3.0,0,0,0,1
7387,3.0,0,0,0,1
7388,3.0,0,0,0,1
7410,3.0,0,0,0,1
9740,3.0,0,0,0,1
7389,1.0,0,0,0,1
7391,3.0,0,0,0,1
7392,3.0,0,0,0,1
7393,3.0,0,0,0,1
7394,3.0,0,0,0,1
7455,3.0,0,0,0,1
8538,3.0,0,0,0,1
8607,3.0,0,0,0,1
7396,0.0,0,0,0,1
8959,3.0,0,0,0,1
7398,3.0,0,0,0,1
7401,3.0,0,0,0,1
7402,0.0,0,0,0,1
7403,1.0,0,0,0,1
7404,3.0,0,0,0,1
7405,3.0,0,0,0,1
7406,0.0,0,0,0,1
7407,3.0,0,0,0,1
10127,2.0,0,0,0,1
7409,3.0,0,0,0,1
7411,2.0,0,0,0,1
7412,3.0,0,0,0,1
7413,2.0,0,0,0,1
7414,2.0,0,0,0,1
7415,3.0,0,0,0,1
7416,2.0,0,0,0,1
7417,3.0,0,0,0,1
7418,3.0,0,0,0,1
7419,1.0,0,0,0,1
7420,4.0,0,0,0,1
7421,4.0,0,0,0,1
7422,4.0,0,0,0,1
7424,3.0,0,0,0,1
10142,2.0,0,0,0,1
7426,0.0,0,0,0,1
7427,1.0,0,0,0,1
7428,0.0,0,0,0,1
7429,3.0,0,0,0,1
7430,3.0,0,0,0,1
7433,3.0,0,0,0,1
7434,3.0,0,0,0,1
7435,3.0,0,0,0,1
7436,1.0,0,0,0,1
7437,3.0,0,0,0,1
7438,3.0,0,0,0,1
7439,3.0,0,0,0,1
7440,3.0,0,0,0,1
7444,3.0,0,0,0,1
7448,3.0,0,0,0,1
7449,3.0,0,0,0,1
7451,3.0,0,0,0,1
7453,3.0,0,0,0,1
7454,2.0,0,0,0,1
7456,3.0,0,0,0,1
7457,3.0,0,0,0,1
7459,3.0,0,0,0,1
7460,0.0,0,0,0,1
7461,3.0,0,0,0,1
7462,2.0,0,0,0,1
7464,3.0,0,0,0,1
12868,3.0,0,0,0,1
7466,3.0,0,0,0,1
7467,0.0,0,0,0,1
7468,3.0,0,0,0,1
7469,1.0,0,0,0,1
7470,3.0,0,0,0,1
7471,3.0,0,0,0,1
7472,3.0,0,0,0,1
7473,3.0,0,0,0,1
7475,3.0,0,0,0,1
7476,3.0,0,0,0,1
7478,3.0,0,0,0,1
7479,1.0,0,0,0,1
7480,3.0,0,0,0,1
7481,3.0,0,0,0,1
8785,3.0,0,0,0,1
7483,3.0,0,0,0,1
7484,3.0,0,0,0,1
7485,3.0,0,0,0,1
7489,3.0,0,0,0,1
7490,3.0,0,0,0,1
7492,0.0,0,0,0,1
7493,3.0,0,0,0,1
7494,3.0,0,0,0,1
7495,4.0,0,0,0,1
8319,1.0,0,0,0,1
8842,3.0,0,0,0,1
10290,1.0,0,0,0,1
10339,1.0,0,0,0,1
7496,3.0,0,0,0,1
7497,3.0,0,0,0,1
10160,2.0,0,0,0,1
7498,3.0,0,0,0,1
7499,3.0,0,0,0,1
7500,3.0,0,0,0,1
7501,3.0,0,0,0,1
7503,3.0,0,0,0,1
7504,4.0,0,0,0,1
7506,3.0,0,0,0,1
7515,3.0,0,0,0,1
7509,2.0,0,0,0,1
7510,3.0,0,0,0,1
7511,2.0,0,0,0,1
7512,3.0,0,0,0,1
7513,0.0,0,0,0,1
7514,3.0,0,0,0,1
7516,3.0,0,0,0,1
7517,2.0,0,0,0,1
7518,3.0,0,0,0,1
7519,1.0,0,0,0,1
7520,1.0,0,0,0,1
9523,1.0,0,0,0,1
7521,2.0,0,0,0,1
7522,3.0,0,0,0,1
7523,3.0,0,0,0,1
7526,2.0,0,0,0,1
7527,3.0,0,0,0,1
7529,3.0,0,0,0,1
7530,3.0,0,0,0,1
7532,4.0,0,0,0,1
7534,3.0,0,0,0,1
9696,3.0,0,0,0,1
7535,3.0,0,0,0,1
7536,3.0,0,0,0,1
7538,1.0,0,0,0,1
7539,4.0,0,0,0,1
7540,3.0,0,0,0,1
9087,3.0,0,0,0,1
7541,3.0,0,0,0,1
7542,3.0,0,0,0,1
10201,2.0,0,0,0,1
7543,3.0,0,0,0,1
7544,3.0,0,0,0,1
7545,3.0,0,0,0,1
10746,1.0,0,0,0,1
7547,3.0,0,0,0,1
7549,3.0,0,0,0,1
7550,3.0,0,0,0,1
12621,2.0,0,0,0,1
7551,3.0,0,0,0,1
7554,3.0,0,0,0,1
7555,3.0,0,0,0,1
7556,3.0,0,0,0,1
7603,1.0,0,0,0,1
7628,3.0,0,0,0,1
7650,1.0,0,0,0,1
7651,1.0,0,0,0,1
12419,2.0,0,0,0,1
7557,0.0,0,0,0,1
7588,3.0,0,0,0,1
7558,0.0,0,0,0,1
7559,3.0,0,0,0,1
7560,3.0,0,0,0,1
7570,3.0,0,0,0,1
7561,3.0,0,0,0,1
7619,0.0,0,0,0,1
7621,0.0,0,0,0,1
7562,3.0,0,0,0,1
7563,3.0,0,0,0,1
7564,0.0,0,0,0,1
7565,3.0,0,0,0,1
7566,3.0,0,0,0,1
7568,3.0,0,0,0,1
7569,3.0,0,0,0,1
7571,2.0,0,0,0,1
7572,3.0,0,0,0,1
7573,3.0,0,0,0,1
7574,4.0,0,0,0,1
7575,0.0,0,0,0,1
7577,2.0,0,0,0,1
7578,2.0,0,0,0,1
12395,1.0,0,0,0,1
7579,3.0,0,0,0,1
7581,3.0,0,0,0,1
7582,3.0,0,0,0,1
7583,3.0,0,0,0,1
11655,3.0,0,0,0,1
7584,3.0,0,0,0,1
7586,3.0,0,0,0,1
7587,0.0,0,0,0,1
7591,2.0,0,0,0,1
7592,3.0,0,0,0,1
7593,3.0,0,0,0,1
7594,0.0,0,0,0,1
7595,2.0,0,0,0,1
7596,0.0,0,0,0,1
7597,3.0,0,0,0,1
7598,0.0,0,0,0,1
10210,2.0,0,0,0,1
7599,3.0,0,0,0,1
7600,3.0,0,0,0,1
7601,0.0,0,0,0,1
7604,0.0,0,0,0,1
7606,3.0,0,0,0,1
7608,3.0,0,0,0,1
7609,3.0,0,0,0,1
7610,3.0,0,0,0,1
7611,3.0,0,0,0,1
7612,3.0,0,0,0,1
9085,3.0,0,0,0,1
9651,0.0,0,0,0,1
7613,3.0,0,0,0,1
7614,3.0,0,0,0,1
7891,3.0,0,0,0,1
7615,3.0,0,0,0,1
7616,3.0,0,0,0,1
11872,2.0,0,0,0,1
7617,3.0,0,0,0,1
7618,1.0,0,0,0,1
7620,3.0,0,0,0,1
7622,0.0,0,0,0,1
7754,0.0,0,0,0,1
7623,3.0,0,0,0,1
7624,3.0,0,0,0,1
7670,2.0,0,0,0,1
11904,3.0,0,0,0,1
7625,2.0,0,0,0,1
7626,3.0,0,0,0,1
7627,3.0,0,0,0,1
7629,3.0,0,0,0,1
7632,3.0,0,0,0,1
7633,2.0,0,0,0,1
7726,3.0,0,0,0,1
7635,1.0,0,0,0,1
7637,2.0,0,0,0,1
7639,2.0,0,0,0,1
11805,2.0,0,0,0,1
11807,3.0,0,0,0,1
7643,1.0,0,0,0,1
7644,3.0,0,0,0,1
10319,2.0,0,0,0,1
7645,2.0,0,0,0,1
7646,2.0,0,0,0,1
7647,3.0,0,0,0,1
7894,1.0,0,0,0,1
12788,3.0,0,0,0,1
7653,3.0,0,0,0,1
7654,1.0,0,0,0,1
7655,3.0,0,0,0,1
7656,3.0,0,0,0,1
7657,3.0,0,0,0,1
7658,2.0,0,0,0,1
7659,0.0,0,0,0,1
7660,3.0,0,0,0,1
7661,3.0,0,0,0,1
7662,3.0,0,0,0,1
8433,3.0,0,0,0,1
7664,3.0,0,0,0,1
7665,3.0,0,0,0,1
7668,4.0,0,0,0,1
7669,3.0,0,0,0,1
7671,3.0,0,0,0,1
7673,3.0,0,0,0,1
7674,3.0,0,0,0,1
7675,3.0,0,0,0,1
7676,3.0,0,0,0,1
8214,3.0,0,0,0,1
7678,3.0,0,0,0,1
7679,0.0,0,0,0,1
7682,3.0,0,0,0,1
7684,3.0,0,0,0,1
10763,4.0,0,0,0,1
10797,3.0,0,0,0,1
7686,2.0,0,0,0,1
7687,3.0,0,0,0,1
7688,3.0,0,0,0,1
7689,3.0,0,0,0,1
7690,3.0,0,0,0,1
8463,0.0,0,0,0,1
7691,3.0,0,0,0,1
7693,0.0,0,0,0,1
7716,2.0,0,0,0,1
7694,3.0,0,0,0,1
7696,4.0,0,0,0,1
7698,3.0,0,0,0,1
7699,3.0,0,0,0,1
7700,3.0,0,0,0,1
7701,3.0,0,0,0,1
7702,0.0,0,0,0,1
8424,1.0,0,0,0,1
7703,3.0,0,0,0,1
7704,3.0,0,0,0,1
9431,0.0,0,0,0,1
7705,3.0,0,0,0,1
7706,3.0,0,0,0,1
12020,3.0,0,0,0,1
7707,3.0,0,0,0,1
10535,0.0,0,0,0,1
11447,2.0,0,0,0,1
7710,1.0,0,0,0,1
7711,0.0,0,0,0,1
7712,3.0,0,0,0,1
7713,2.0,0,0,0,1
7714,3.0,0,0,0,1
7715,0.0,0,0,0,1
7718,3.0,0,0,0,1
7719,3.0,0,0,0,1
7720,3.0,0,0,0,1
7721,3.0,0,0,0,1
7722,3.0,0,0,0,1
7723,3.0,0,0,0,1
7724,3.0,0,0,0,1
9036,3.0,0,0,0,1
7725,0.0,0,0,0,1
7727,2.0,0,0,0,1
7728,2.0,0,0,0,1
7729,3.0,0,0,0,1
7730,3.0,0,0,0,1
7731,2.0,0,0,0,1
7732,3.0,0,0,0,1
7733,1.0,0,0,0,1
7735,0.0,0,0,0,1
7736,3.0,0,0,0,1
7737,3.0,0,0,0,1
7738,3.0,0,0,0,1
7740,3.0,0,0,0,1
7742,3.0,0,0,0,1
7743,4.0,0,0,0,1
9014,0.0,0,0,0,1
7744,3.0,0,0,0,1
7745,3.0,0,0,0,1
7747,3.0,0,0,0,1
7748,3.0,0,0,0,1
7753,0.0,0,0,0,1
9836,1.0,0,0,0,1
7755,1.0,0,0,0,1
7758,0.0,0,0,0,1
7759,0.0,0,0,0,1
7760,3.0,0,0,0,1
7761,3.0,0,0,0,1
7763,3.0,0,0,0,1
7764,3.0,0,0,0,1
7766,3.0,0,0,0,1
7767,3.0,0,0,0,1
7768,3.0,0,0,0,1
7771,3.0,0,0,0,1
7772,3.0,0,0,0,1
7774,3.0,0,0,0,1
7775,0.0,0,0,0,1
7777,3.0,0,0,0,1
7778,3.0,0,0,0,1
7783,3.0,0,0,0,1
7784,3.0,0,0,0,1
7788,1.0,0,0,0,1
7790,3.0,0,0,0,1
7791,3.0,0,0,0,1
7792,0.0,0,0,0,1
8611,0.0,0,0,0,1
7793,3.0,0,0,0,1
7794,3.0,0,0,0,1
9871,3.0,0,0,0,1
7797,3.0,0,0,0,1
7798,3.0,0,0,0,1
7799,0.0,0,0,0,1
7800,0.0,0,0,0,1
10024,3.0,0,0,0,1
7803,3.0,0,0,0,1
7804,3.0,0,0,0,1
7805,0.0,0,0,0,1
7806,3.0,0,0,0,1
7808,3.0,0,0,0,1
7809,3.0,0,0,0,1
7810,0.0,0,0,0,1
7811,2.0,0,0,0,1
7813,3.0,0,0,0,1
7814,3.0,0,0,0,1
7818,3.0,0,0,0,1
7815,1.0,0,0,0,1
7817,3.0,0,0,0,1
7819,4.0,0,0,0,1
7820,4.0,0,0,0,1
7821,3.0,0,0,0,1
7822,0.0,0,0,0,1
7823,3.0,0,0,0,1
8599,3.0,0,0,0,1
7825,3.0,0,0,0,1
7831,0.0,0,0,0,1
12307,0.0,0,0,0,1
7826,3.0,0,0,0,1
7827,4.0,0,0,0,1
7828,2.0,0,0,0,1
7861,2.0,0,0,0,1
7830,4.0,0,0,0,1
7832,3.0,0,0,0,1
7833,3.0,0,0,0,1
12574,3.0,0,0,0,1
7834,0.0,0,0,0,1
7835,1.0,0,0,0,1
8932,1.0,0,0,0,1
7838,0.0,0,0,0,1
7839,3.0,0,0,0,1
7840,3.0,0,0,0,1
7841,3.0,0,0,0,1
7842,3.0,0,0,0,1
7843,0.0,0,0,0,1
7844,0.0,0,0,0,1
7845,0.0,0,0,0,1
7846,0.0,0,0,0,1
7847,0.0,0,0,0,1
7848,3.0,0,0,0,1
7849,3.0,0,0,0,1
7850,0.0,0,0,0,1
7851,3.0,0,0,0,1
7852,3.0,0,0,0,1
7853,3.0,0,0,0,1
7854,3.0,0,0,0,1
7856,0.0,0,0,0,1
7857,3.0,0,0,0,1
7858,3.0,0,0,0,1
7859,3.0,0,0,0,1
7860,0.0,0,0,0,1
9984,0.0,0,0,0,1
7862,3.0,0,0,0,1
7863,2.0,0,0,0,1
11758,2.0,0,0,0,1
7864,3.0,0,0,0,1
7867,3.0,0,0,0,1
7868,1.0,0,0,0,1
7869,3.0,0,0,0,1
7872,3.0,0,0,0,1
7874,2.0,0,0,0,1
7876,3.0,0,0,0,1
7877,3.0,0,0,0,1
7878,0.0,0,0,0,1
7879,4.0,0,0,0,1
7883,4.0,0,0,0,1
7880,2.0,0,0,0,1
7881,4.0,0,0,0,1
7882,3.0,0,0,0,1
7884,3.0,0,0,0,1
7885,3.0,0,0,0,1
7890,0.0,0,0,0,1
11084,0.0,0,0,0,1
11085,0.0,0,0,0,1
11104,3.0,0,0,0,1
7886,2.0,0,0,0,1
7887,3.0,0,0,0,1
7888,2.0,0,0,0,1
7889,0.0,0,0,0,1
7892,3.0,0,0,0,1
7893,3.0,0,0,0,1
7895,0.0,0,0,0,1
7896,3.0,0,0,0,1
7897,1.0,0,0,0,1
7898,3.0,0,0,0,1
7900,0.0,0,0,0,1
7901,3.0,0,0,0,1
7902,3.0,0,0,0,1
7904,3.0,0,0,0,1
7905,3.0,0,0,0,1
7906,3.0,0,0,0,1
7907,3.0,0,0,0,1
7908,3.0,0,0,0,1
7910,1.0,0,0,0,1
8417,2.0,0,0,0,1
7911,1.0,0,0,0,1
7914,1.0,0,0,0,1
7969,1.0,0,0,0,1
8707,2.0,0,0,0,1
7912,2.0,0,0,0,1
7913,0.0,0,0,0,1
7915,3.0,0,0,0,1
7916,3.0,0,0,0,1
7917,3.0,0,0,0,1
7918,3.0,0,0,0,1
7920,1.0,0,0,0,1
7924,3.0,0,0,0,1
7925,3.0,0,0,0,1
7926,1.0,0,0,0,1
9988,1.0,0,0,0,1
7927,3.0,0,0,0,1
7928,3.0,0,0,0,1
7929,3.0,0,0,0,1
7930,2.0,0,0,0,1
7931,3.0,0,0,0,1
7932,3.0,0,0,0,1
7934,3.0,0,0,0,1
7935,0.0,0,0,0,1
7936,3.0,0,0,0,1
7937,2.0,0,0,0,1
7938,3.0,0,0,0,1
7939,3.0,0,0,0,1
7940,3.0,0,0,0,1
7941,2.0,0,0,0,1
7942,4.0,0,0,0,1
7943,3.0,0,0,0,1
7945,2.0,0,0,0,1
7946,3.0,0,0,0,1
7947,1.0,0,0,0,1
7948,2.0,0,0,0,1
9543,1.0,0,0,0,1
7949,0.0,0,0,0,1
7950,3.0,0,0,0,1
7951,3.0,0,0,0,1
7952,3.0,0,0,0,1
7954,0.0,0,0,0,1
7955,2.0,0,0,0,1
7960,3.0,0,0,0,1
7962,0.0,0,0,0,1
7963,3.0,0,0,0,1
7964,4.0,0,0,0,1
10032,0.0,0,0,0,1
7965,3.0,0,0,0,1
7967,2.0,0,0,0,1
8096,3.0,0,0,0,1
8105,3.0,0,0,0,1
7968,3.0,0,0,0,1
7970,3.0,0,0,0,1
7972,3.0,0,0,0,1
7973,3.0,0,0,0,1
7975,4.0,0,0,0,1
8122,2.0,0,0,0,1
7976,1.0,0,0,0,1
7977,3.0,0,0,0,1
7979,3.0,0,0,0,1
7980,3.0,0,0,0,1
7983,2.0,0,0,0,1
7985,3.0,0,0,0,1
7986,0.0,0,0,0,1
7987,2.0,0,0,0,1
7988,3.0,0,0,0,1
7989,1.0,0,0,0,1
7990,3.0,0,0,0,1
7991,3.0,0,0,0,1
12856,3.0,0,0,0,1
7992,0.0,0,0,0,1
7993,3.0,0,0,0,1
8062,0.0,0,0,0,1
7994,1.0,0,0,0,1
7997,3.0,0,0,0,1
7998,3.0,0,0,0,1
8000,3.0,0,0,0,1
8001,3.0,0,0,0,1
8002,2.0,0,0,0,1
8003,3.0,0,0,0,1
8005,0.0,0,0,0,1
8006,2.0,0,0,0,1
8007,3.0,0,0,0,1
8008,3.0,0,0,0,1
8009,0.0,0,0,0,1
8011,3.0,0,0,0,1
8012,3.0,0,0,0,1
8013,3.0,0,0,0,1
8014,3.0,0,0,0,1
8015,3.0,0,0,0,1
10844,3.0,0,0,0,1
8017,4.0,0,0,0,1
8018,2.0,0,0,0,1
12428,2.0,0,0,0,1
8019,3.0,0,0,0,1
8021,0.0,0,0,0,1
8022,1.0,0,0,0,1
8023,1.0,0,0,0,1
11685,3.0,0,0,0,1
8028,1.0,0,0,0,1
8029,2.0,0,0,0,1
8030,2.0,0,0,0,1
8031,1.0,0,0,0,1
8033,0.0,0,0,0,1
8035,3.0,0,0,0,1
8037,2.0,0,0,0,1
8038,3.0,0,0,0,1
8039,4.0,0,0,0,1
8040,2.0,0,0,0,1
8041,3.0,0,0,0,1
8042,3.0,0,0,0,1
8044,3.0,0,0,0,1
8045,1.0,0,0,0,1
8066,0.0,0,0,0,1
8068,0.0,0,0,0,1
8046,4.0,0,0,0,1
8047,3.0,0,0,0,1
8048,3.0,0,0,0,1
8050,4.0,0,0,0,1
8052,2.0,0,0,0,1
8053,3.0,0,0,0,1
8874,0.0,0,0,0,1
8914,0.0,0,0,0,1
8055,0.0,0,0,0,1
8056,0.0,0,0,0,1
10205,3.0,0,0,0,1
8058,3.0,0,0,0,1
8059,1.0,0,0,0,1
8061,4.0,0,0,0,1
8063,3.0,0,0,0,1
8071,0.0,0,0,0,1
8081,2.0,0,0,0,1
8065,3.0,0,0,0,1
8067,3.0,0,0,0,1
8070,4.0,0,0,0,1
8072,3.0,0,0,0,1
8073,2.0,0,0,0,1
8074,0.0,0,0,0,1
8075,0.0,0,0,0,1
8076,1.0,0,0,0,1
8077,1.0,0,0,0,1
10718,0.0,0,0,0,1
8078,0.0,0,0,0,1
8080,2.0,0,0,0,1
8082,1.0,0,0,0,1
8083,1.0,0,0,0,1
9139,3.0,0,0,0,1
8084,2.0,0,0,0,1
8085,1.0,0,0,0,1
